id,name,symbol,slug,rank,is_active,first_historical_data,last_historical_data
5090,Global Game Coin,GGC,global-game-coin,4788,1,2020-05-15T21:34:06.000Z,2022-01-23T11:59:00.000Z
5097,onLEXpa,onLEXpa,onlexpa,7368,1,2020-01-22T02:09:14.000Z,2022-01-23T11:59:00.000Z
5099,Hanacoin,HANA,hanacoin,8090,1,2020-01-01T22:49:07.000Z,2022-01-23T11:59:00.000Z
5103,Tachyon Protocol,IPX,tachyon-protocol,895,1,2020-01-03T23:49:15.000Z,2022-01-23T11:59:00.000Z
5107,BitKAM,KAM,bitkam,8144,1,2020-01-13T03:14:10.000Z,2022-01-23T11:59:00.000Z
5108,808TA,808TA,808ta,6884,1,2021-01-04T06:40:00.000Z,2022-01-23T11:55:00.000Z
5109,FRED Energy,FRED,fred-energy,8206,1,2020-11-25T15:00:00.000Z,2022-01-23T11:55:00.000Z
5113,inSure DeFi,SURE,insure,291,1,2020-01-07T02:49:14.000Z,2022-01-23T11:59:00.000Z
5114,Coinsbit Token,CNB,coinsbit-token,1940,1,2020-01-07T03:24:10.000Z,2022-01-23T11:59:00.000Z
5115,TerraKRW,KRT,terra-krw,661,1,2020-01-15T04:49:15.000Z,2022-01-23T11:59:00.000Z
5117,Origin Protocol,OGN,origin-protocol,322,1,2020-01-09T21:54:08.000Z,2022-01-23T11:59:00.000Z
5125,Mochimo,MCM,mochimo,1852,1,2020-05-10T05:39:05.000Z,2022-01-23T11:59:00.000Z
5126,Soda Coin,SOC,soda-coin,663,1,2020-02-11T07:34:14.000Z,2022-01-23T11:59:00.000Z
5127,Orient Walt,HTDF,orient-walt,1989,1,2020-01-10T02:34:12.000Z,2022-01-23T11:59:00.000Z
5130,K-Tune,KTT,k-tune,4736,1,2021-02-09T23:15:00.000Z,2022-01-23T11:55:00.000Z
5132,Universe Coin,UNIS,universe-coin,5280,1,2021-08-05T18:33:02.000Z,2022-01-23T11:58:00.000Z
5135,AfroDex,AfroX,afrodex,8424,1,2020-05-25T05:39:12.000Z,2022-01-23T11:59:00.000Z
5143,Documentchain,DMS,documentchain,8145,1,2020-09-08T02:54:13.000Z,2022-01-23T11:59:00.000Z
5154,BKEX Chain,BKK,bkex-chain,3626,1,2020-02-11T22:09:13.000Z,2022-01-23T11:59:00.000Z
5155,Nyzo,NYZO,nyzo,1624,1,2020-01-21T02:44:07.000Z,2022-01-23T11:59:00.000Z
5156,HeartBout Pay,HP,heartbout-pay,6522,1,2020-01-27T05:59:09.000Z,2022-01-23T11:59:00.000Z
5157,3X Long Bitcoin Token,BULL,3x-long-bitcoin-token,2952,1,2020-01-21T05:24:08.000Z,2022-01-23T11:59:00.000Z
5158,3X Short Bitcoin Token,BEAR,3x-short-bitcoin-token,2957,1,2020-01-21T05:29:14.000Z,2022-01-23T11:59:00.000Z
5159,Waves Enterprise,WEST,waves-enterprise,1087,1,2020-01-22T04:59:07.000Z,2022-01-23T11:59:00.000Z
5160,Dune Network,DUN,dune-network,7884,1,2020-05-04T10:14:03.000Z,2022-01-23T11:59:00.000Z
5161,WazirX,WRX,wazirx,155,1,2020-02-06T21:04:13.000Z,2022-01-23T11:59:00.000Z
5165,Freight Trust & Clearing Network,EDI,freight-trust-clearing-network,7364,1,2020-04-24T21:39:09.000Z,2022-01-23T11:59:00.000Z
5168,Bitcoin Classic,BXC,bitcoin-classic,2616,1,2020-02-10T23:44:10.000Z,2022-01-23T11:59:00.000Z
5169,PYRO Network,PYRO,pyro-network,2300,1,2020-02-16T20:29:14.000Z,2022-01-23T11:59:00.000Z
5170,IFX24,IFX24,ifx24,2780,1,2020-02-12T23:44:11.000Z,2022-01-23T11:59:00.000Z
5174,Buxcoin,BUX,buxcoin,5200,1,2020-02-24T21:59:11.000Z,2022-01-23T11:59:00.000Z
5175,Bitcoin Vault,BTCV,bitcoin-vault,4101,1,2020-03-26T02:04:13.000Z,2022-01-23T11:59:00.000Z
5176,Tether Gold,XAUT,tether-gold,270,1,2020-02-07T20:14:15.000Z,2022-01-23T11:59:00.000Z
5179,Celeum,CLX,celeum,2717,1,2020-02-26T23:09:12.000Z,2022-01-23T11:59:00.000Z
5180,Bitcoffeen,BFF,bitcoffeen,8087,1,2020-02-27T00:09:08.000Z,2022-01-23T11:59:00.000Z
5181,BiLira,TRYB,bilira,3144,1,2021-01-21T13:30:00.000Z,2022-01-23T11:55:00.000Z
5185,KOK,KOK,keystone-of-opportunity-knowledge,223,1,2020-01-30T02:54:09.000Z,2022-01-23T11:59:00.000Z
5187,Jarvis Network,JRT,jarvis-network,1575,1,2020-05-21T01:29:15.000Z,2022-01-23T11:59:00.000Z
5189,AK12,AK12,ak12,6656,1,2020-05-13T20:49:12.000Z,2022-01-23T11:59:00.000Z
5190,FLEX,FLEX,flex,2827,1,2020-02-24T11:34:15.000Z,2022-01-23T11:59:00.000Z
5192,KONJUNGATE,KONJ,konjungate,8162,1,2021-01-20T23:45:00.000Z,2022-01-23T11:55:00.000Z
5198,Creditcoin,CTC,creditcoin,2858,1,2020-01-31T22:59:14.000Z,2022-01-23T11:59:00.000Z
5200,Gleec,GLEEC,gleec,1478,1,2020-02-04T21:24:16.000Z,2022-01-23T11:59:00.000Z
5203,Perth Mint Gold Token,PMGT,perth-mint-gold-token,1555,1,2020-03-11T21:34:08.000Z,2022-01-23T11:59:00.000Z
5204,CitiOs,R2R,citios,8250,1,2020-02-05T23:49:09.000Z,2022-01-23T11:59:00.000Z
5208,Wallet Plus X,WPX,wallet-plus-x,7684,1,2020-02-10T23:24:05.000Z,2022-01-23T11:59:00.000Z
5214,Phoneum,PHT,phoneum,2383,1,2020-11-12T23:20:00.000Z,2022-01-23T11:55:00.000Z
5216,3X Short Ethereum Token,ETHBEAR,3x-short-ethereum-token,4635,1,2020-02-11T05:29:08.000Z,2022-01-23T11:59:00.000Z
5217,3X Long Ethereum Token,ETHBULL,3x-long-ethereum-token,2900,1,2020-02-11T05:34:12.000Z,2022-01-23T11:59:00.000Z
5219,USD Bancor,USDB,usd-bancor,7615,1,2021-03-24T21:40:00.000Z,2022-01-23T11:55:00.000Z
5220,QURAS,XQC,quras,5104,1,2020-02-11T18:24:11.000Z,2022-01-23T11:59:00.000Z
5221,Handshake,HNS,handshake,387,1,2020-02-21T23:04:14.000Z,2022-01-23T11:59:00.000Z
5224,Juventus Fan Token,JUV,juventus-fan-token,1082,1,2020-04-22T07:34:14.000Z,2022-01-23T11:59:00.000Z
5225,FC Barcelona Fan Token,BAR,fc-barcelona-fan-token,769,1,2020-06-24T10:49:08.000Z,2022-01-23T11:59:00.000Z
5226,Paris Saint-Germain Fan Token,PSG,paris-saint-germain-fan-token,591,1,2020-06-11T10:54:07.000Z,2022-01-23T11:59:00.000Z
5227,Atletico De Madrid Fan Token,ATM,atletico-de-madrid-fan-token,963,1,2020-06-21T15:59:08.000Z,2022-01-23T11:59:00.000Z
5228,Galatasaray Fan Token,GAL,galatasaray-fan-token,1021,1,2020-06-08T13:29:05.000Z,2022-01-23T11:59:00.000Z
5229,AS Roma Fan Token,ASR,as-roma-fan-token,1142,1,2020-06-21T15:49:18.000Z,2022-01-23T11:59:00.000Z
5233,WinCash,WCC,wincash,2553,1,2020-02-20T21:19:14.000Z,2022-01-23T11:59:00.000Z
5234,Metaverse Dualchain Network Architecture,DNA,metaverse-dualchain-network-architecture,1336,1,2020-02-15T16:29:04.000Z,2022-01-23T11:59:00.000Z
5236,Kemacoin,KEMA,kemacoin,2712,1,2020-05-28T22:19:16.000Z,2022-01-23T11:59:00.000Z
5246,ViteX Coin,VX,vitex-coin,3824,1,2020-02-24T23:49:15.000Z,2022-01-23T11:59:00.000Z
5247,Zuflo Coin,ZFL,zuflo-coin,2638,1,2020-02-19T19:19:14.000Z,2022-01-23T11:59:00.000Z
5251,LinkArt,LAR,linkart,5638,1,2020-02-21T20:59:04.000Z,2022-01-23T11:59:00.000Z
5253,The Hustle App,HUSL,the-hustle-app,8233,1,2020-02-25T00:29:11.000Z,2022-01-23T11:59:00.000Z
5255,LegalBlock,LBK,legalblock,8230,1,2020-03-03T00:24:14.000Z,2022-01-23T11:59:00.000Z
5258,APIX,APIX,apix,1137,1,2020-02-25T23:49:15.000Z,2022-01-23T11:59:00.000Z
5259,Emrals,EMRALS,emrals,6822,1,2020-02-28T01:24:08.000Z,2022-01-23T11:59:00.000Z
5263,Compound Dai,CDAI,compound-dai,2841,1,2020-03-13T00:59:15.000Z,2022-01-23T11:59:00.000Z
5265,Compound USD Coin,CUSDC,compound-usd-coin,2844,1,2020-07-24T05:29:14.000Z,2022-01-23T11:59:00.000Z
5266,MiL.k,MLK,milk-alliance,488,1,2020-08-05T02:59:15.000Z,2022-01-23T11:59:00.000Z
5267,QUEENBEE,QBZ,queenbee,8425,1,2020-03-05T01:14:10.000Z,2022-01-23T11:59:00.000Z
5268,Energy Web Token,EWT,energy-web-token,179,1,2020-03-30T02:49:08.000Z,2022-01-23T11:59:00.000Z
5270,Freecash,FCH,freecash,5620,1,2020-03-09T21:24:14.000Z,2022-01-23T11:59:00.000Z
5274,Edgeware,EDG,edgeware,703,1,2020-03-09T21:29:08.000Z,2022-01-23T11:59:00.000Z
5275,Paycoin,PCI,payprotocol,2998,1,2020-03-05T02:04:14.000Z,2022-01-23T11:59:00.000Z
5277,SynchroBitcoin,SNB,synchrobitcoin,1390,1,2020-03-06T22:14:14.000Z,2022-01-23T11:59:00.000Z
5278,Joys Digital,JOYS,joys-digital,4502,1,2020-03-06T22:14:14.000Z,2022-01-23T11:59:00.000Z
5279,Sologenic,SOLO,sologenic,351,1,2020-03-06T22:19:05.000Z,2022-01-23T11:59:00.000Z
5280,Bloomzed Loyalty Club Ticket,BLCT,bloomzed-token,280,1,2020-03-09T21:24:14.000Z,2022-01-23T11:59:00.000Z
5282,Kepler Network,KMW,kepler-network,8150,1,2020-07-06T00:54:35.000Z,2022-01-23T11:59:00.000Z
5286,KingMoney,KIM,kingmoney,5825,1,2020-03-10T22:49:13.000Z,2022-01-23T11:59:00.000Z
5291,LUCY,LUCY,lucy,8336,1,2020-03-16T21:19:14.000Z,2022-01-23T11:59:00.000Z
5292,The Tokenized Bitcoin,imBTC,the-tokenized-bitcoin,8426,1,2020-03-16T05:24:14.000Z,2022-01-23T11:59:00.000Z
5294,3X Short BNB Token,BNBBEAR,3x-short-bnb-token,7808,1,2020-03-11T08:24:14.000Z,2022-01-23T11:59:00.000Z
5295,3X Long BNB Token,BNBBULL,3x-long-bnb-token,4338,1,2020-03-11T08:24:14.000Z,2022-01-23T11:59:00.000Z
5298,SuperSkynet,SSN,superskynet,8427,1,2020-03-11T21:34:09.000Z,2022-01-23T11:59:00.000Z
5299,HyperDAO,HDAO,hyperdao,435,1,2020-03-12T00:34:10.000Z,2022-01-23T11:59:00.000Z
5300,Inex Project,INEX,inex-project,1490,1,2020-08-24T21:54:12.000Z,2022-01-23T11:59:00.000Z
5305,BTSE,BTSE,btse,629,1,2020-03-12T03:19:09.000Z,2022-01-23T11:59:00.000Z
5309,OG Fan Token,OG,og-fan-token,1273,1,2020-06-21T15:54:15.000Z,2022-01-23T11:59:00.000Z
5313,CONTRACOIN,CTCN,contracoin,998,1,2020-03-13T20:04:14.000Z,2022-01-23T11:59:00.000Z
5316,0cash,ZCH,0cash,7797,1,2020-03-25T02:24:06.000Z,2022-01-23T11:59:00.000Z
5319,SimpleChain,SIMPLE,simplechain,4841,1,2020-06-17T20:04:19.000Z,2022-01-23T11:59:00.000Z
5320,Bonorum,BONO,bonorum,8100,1,2020-03-16T01:59:16.000Z,2022-01-23T11:59:00.000Z
5322,GermanCoin,GCX,germancoin,8428,1,2020-05-25T06:14:05.000Z,2022-01-23T11:59:00.000Z
5326,Orbit Chain,ORC,orbit-chain,276,1,2020-08-27T02:29:12.000Z,2022-01-23T11:59:00.000Z
5328,WOM Protocol,WOM,wom-protocol,944,1,2020-03-17T01:54:15.000Z,2022-01-23T11:59:00.000Z
5329,Largo Coin,LRG,largo-coin,8122,1,2020-03-17T02:04:14.000Z,2022-01-23T11:59:00.000Z
5330,Shardus,ULT,shardus,4193,1,2020-07-27T23:09:05.000Z,2022-01-23T11:59:00.000Z
5332,Cofinex,CNX,cofinex-coin,8429,1,2020-07-28T22:54:28.000Z,2022-01-23T11:59:00.000Z
5334,RAKUN,RAKU,rakun,8430,1,2020-03-19T04:39:09.000Z,2022-01-23T11:59:00.000Z
5336,Homeros,HMR,homeros,2916,1,2020-03-30T02:49:08.000Z,2022-01-23T11:59:00.000Z
5337,iOWN Token,iOWN,iown-token,4282,1,2020-05-04T10:24:15.000Z,2022-01-23T11:59:00.000Z
5338,Somnium Space Cubes,CUBE,somnium-space-cubes,462,1,2021-04-29T23:05:04.000Z,2022-01-23T11:55:00.000Z
5343,Five Star Coin,FSC,five-star-coin,8431,1,2020-03-19T01:34:14.000Z,2022-01-23T11:59:00.000Z
5350,Proton,XPR,proton,394,1,2020-04-06T02:34:09.000Z,2022-01-23T11:59:00.000Z
5354,PEAKDEFI,PEAK,peakdefi,360,1,2020-03-23T02:34:07.000Z,2022-01-23T11:59:00.000Z
5355,Chainpay,CPAY,chainpay,8288,1,2020-03-23T02:39:15.000Z,2022-01-23T11:59:00.000Z
5358,IBStoken,IBS,ibstoken,2809,1,2020-04-02T00:14:14.000Z,2022-01-23T11:59:00.000Z
5362,StellarPayGlobal,XLPG,stellarpayglobal,8432,1,2020-04-02T00:09:17.000Z,2022-01-23T11:59:00.000Z
5363,Cryptobuyer,XPT,cryptobuyer,2517,1,2020-04-02T03:19:06.000Z,2022-01-23T11:59:00.000Z
5364,Dexchain,DXC,mydexpay,6880,1,2020-06-22T01:44:17.000Z,2022-01-23T11:59:00.000Z
5365,Historia,HTA,historia,7130,1,2020-03-24T04:09:06.000Z,2022-01-23T11:59:00.000Z
5366,GoalTime N,GTX,goaltime-n,8200,1,2020-04-09T23:44:04.000Z,2022-01-23T11:59:00.000Z
5367,ODE,ODE,ode,8433,1,2020-07-21T01:29:17.000Z,2022-01-23T11:59:00.000Z
5370,Hive,HIVE,hive-blockchain,140,1,2020-03-26T02:04:13.000Z,2022-01-23T11:59:00.000Z
5375,Hive Dollar,HBD,hive-dollar,4014,1,2020-03-26T16:19:09.000Z,2022-01-23T11:59:00.000Z
5376,CryptoEnergy,CNRG,cryptoenergy,2636,1,2020-03-27T01:14:10.000Z,2022-01-23T11:59:00.000Z
5378,3X Long TRX Token,TRXBULL,3x-long-trx-token,3915,1,2020-03-27T03:19:16.000Z,2022-01-23T11:59:00.000Z
5379,3X Short TRX Token,TRXBEAR,3x-short-trx-token,5017,1,2020-03-27T03:19:16.000Z,2022-01-23T11:59:00.000Z
5380,HUNT,HUNT,hunt,467,1,2020-03-30T01:24:07.000Z,2022-01-23T11:59:00.000Z
5381,PengolinCoin,PGO,pengolincoin,2257,1,2020-05-11T02:24:08.000Z,2022-01-23T11:59:00.000Z
5382,ELYSIA,EL,elysia,722,1,2020-03-30T01:34:17.000Z,2022-01-23T11:59:00.000Z
5383,B ONE PAYMENT,B1P,b-one-payment,8434,1,2020-03-30T01:44:10.000Z,2022-01-23T11:59:00.000Z
5392,Scopuly Coin,SCOP,scopuly-coin,8435,1,2020-04-01T23:59:07.000Z,2022-01-23T11:59:00.000Z
5393,Touch Social,TST,touch-social,8169,1,2020-08-24T03:44:12.000Z,2022-01-23T11:59:00.000Z
5397,Castweet,CTT,castweet,2379,1,2020-03-31T02:24:09.000Z,2022-01-23T11:59:00.000Z
5399,TILWIKI,TLW,tilwiki,8179,1,2020-04-02T03:14:07.000Z,2022-01-23T11:59:00.000Z
5400,Charg Coin,CHG,charg-coin,6861,1,2020-04-03T01:04:17.000Z,2022-01-23T11:59:00.000Z
5401,CoinLoan,CLT,coinloan,579,1,2020-08-01T00:19:18.000Z,2022-01-23T11:59:00.000Z
5403,Unknown Fair Object,UFO,unknown-fair-object,5530,1,2020-04-01T03:29:07.000Z,2022-01-23T11:59:00.000Z
5404,Bitcurate,BTCR,bitcurate,7818,1,2020-04-02T04:39:17.000Z,2022-01-23T11:59:00.000Z
5407,Kingdom Game 4.0,KDG,kingdom-game-4,1925,1,2020-04-02T04:59:14.000Z,2022-01-23T11:59:00.000Z
5409,4THPILLAR TECHNOLOGIES,FOUR,4thpillar-technologies,1862,1,2020-06-15T04:19:17.000Z,2022-01-23T11:59:00.000Z
5410,PARSIQ,PRQ,parsiq,532,1,2020-08-20T21:49:14.000Z,2022-01-23T11:59:00.000Z
5412,3x Long XRP Token,XRPBULL,3x-long-xrp-token,3613,1,2020-04-06T21:04:16.000Z,2022-01-23T11:59:00.000Z
5413,3x Short XRP Token,XRPBEAR,3x-short-xrp-token,4950,1,2020-04-06T21:09:11.000Z,2022-01-23T11:59:00.000Z
5414,3x Long EOS Token,EOSBULL,3x-long-eos-token,4872,1,2020-04-06T21:09:11.000Z,2022-01-23T11:59:00.000Z
5415,3x Short EOS Token,EOSBEAR,3x-short-eos-token,5137,1,2020-04-06T21:09:11.000Z,2022-01-23T11:59:00.000Z
5418,Latamcash,LMCH,latamcash,4206,1,2020-04-14T22:34:03.000Z,2022-01-23T11:59:00.000Z
5420,SonoCoin,SONO,sonocoin,1637,1,2020-04-14T22:39:06.000Z,2022-01-23T11:59:00.000Z
5423,DSLA Protocol,DSLA,dsla-protocol,819,1,2020-04-09T23:44:04.000Z,2022-01-23T11:59:00.000Z
5425,Mesefa,SEFA,mesefa,2614,1,2020-04-09T00:34:14.000Z,2022-01-23T11:59:00.000Z
5426,Solana,SOL,solana,7,1,2020-04-10T04:59:18.000Z,2022-01-23T11:59:00.000Z
5427,CashHand,CHND,cashhand,2561,1,2020-04-12T04:09:18.000Z,2022-01-23T11:59:00.000Z
5429,DEAPcoin,DEP,deapcoin,285,1,2020-04-10T05:14:17.000Z,2022-01-23T11:59:00.000Z
5430,SatoExchange Token,SATX,satoexchange-token,7027,1,2020-04-21T22:09:11.000Z,2022-01-23T11:59:00.000Z
5432,BigBang Core,BBC,bigbang-core,8001,1,2020-05-25T21:04:16.000Z,2022-01-23T11:59:00.000Z
5433,Mega Lottery Services Global,MLR,mega-lottery-services-global,6754,1,2020-04-21T07:54:19.000Z,2022-01-23T11:59:00.000Z
5434,pTokens BTC,PBTC,ptokens-btc,4791,1,2020-04-12T16:34:08.000Z,2022-01-23T11:59:00.000Z
5435,Epic Cash,EPIC,epic-cash,726,1,2020-04-12T16:49:15.000Z,2022-01-23T11:59:00.000Z
5437,BIZZCOIN,BIZZ,bizzcoin,6597,1,2020-04-12T17:14:03.000Z,2022-01-23T11:59:00.000Z
5441,Entherfound,ETF,entherfound,8436,1,2020-04-16T02:39:03.000Z,2022-01-23T11:59:00.000Z
5444,Cartesi,CTSI,cartesi,169,1,2020-04-23T03:19:19.000Z,2022-01-23T11:59:00.000Z
5445,LBK,LBK,lbk,3263,1,2020-04-14T22:29:12.000Z,2022-01-23T11:59:00.000Z
5446,USDJ,USDJ,usdj,848,1,2020-04-14T01:39:03.000Z,2022-01-23T11:59:00.000Z
5447,Helix,HLIX,helix,2507,1,2020-05-04T21:59:14.000Z,2022-01-23T11:59:00.000Z
5449,Beer Money,BEER,beer-money,2127,1,2020-05-12T02:34:05.000Z,2022-01-23T11:59:00.000Z
5450,WiBX,WBX,wibx,3983,1,2020-04-15T03:44:18.000Z,2022-01-23T11:59:00.000Z
5453,KardiaChain,KAI,kardiachain,319,1,2020-04-17T23:59:17.000Z,2022-01-23T11:59:00.000Z
5455,Trexcoin,TREX,trexcoin,2822,1,2020-04-27T01:49:16.000Z,2022-01-23T11:59:00.000Z
5459,3x Short Bitcoin SV Token,BSVBEAR,3x-short-bitcoin-sv-token,6817,1,2020-04-15T21:59:15.000Z,2022-01-23T11:59:00.000Z
5460,3x Long Bitcoin SV Token,BSVBULL,3x-long-bitcoin-sv-token,6396,1,2020-04-15T21:59:15.000Z,2022-01-23T11:59:00.000Z
5461,3x Short Litecoin Token,LTCBEAR,3x-short-litecoin-token,5480,1,2020-04-15T22:14:19.000Z,2022-01-23T11:59:00.000Z
5462,3x Long Litecoin Token,LTCBULL,3x-long-litecoin-token,3676,1,2020-04-15T22:14:19.000Z,2022-01-23T11:59:00.000Z
5463,3x Short Tezos Token,XTZBEAR,3x-short-tezos-token,6488,1,2020-04-15T22:14:19.000Z,2022-01-23T11:59:00.000Z
5464,3x Long Tezos Token,XTZBULL,3x-long-tezos-token,5013,1,2020-04-15T22:14:19.000Z,2022-01-23T11:59:00.000Z
5465,Alchemy,ACOIN,alchemy,3568,1,2020-04-15T23:04:15.000Z,2022-01-23T11:59:00.000Z
5466,3x Short Bitcoin Cash Token,BCHBEAR,3x-short-bitcoin-cash-token,6444,1,2020-04-15T22:54:19.000Z,2022-01-23T11:59:00.000Z
5467,3x Long Bitcoin Cash Token,BCHBULL,3x-long-bitcoin-cash-token,6319,1,2020-04-15T22:54:19.000Z,2022-01-23T11:59:00.000Z
5468,Isiklar Coin,ISIKC,isiklar-coin,1467,1,2020-04-16T00:49:02.000Z,2022-01-23T11:59:00.000Z
5469,AMATEN,AMA,amaten,1958,1,2020-04-16T01:09:18.000Z,2022-01-23T11:59:00.000Z
5471,Ghost,GHOST,ghost,1120,1,2020-05-26T20:29:07.000Z,2022-01-23T11:59:00.000Z
5473,CRDT,CRDT,crdt,2725,1,2020-07-24T21:34:20.000Z,2022-01-23T11:59:00.000Z
5474,Ixinium,XXA,ixinium,6936,1,2020-04-22T10:44:07.000Z,2022-01-23T11:59:00.000Z
5475,GHOSTPRISM,GHOST,ghostprism,1869,1,2020-04-17T01:54:11.000Z,2022-01-23T11:59:00.000Z
5477,ECOChain,ECOC,ecochain,8269,1,2020-04-20T01:44:02.000Z,2022-01-23T11:59:00.000Z
5478,ECOSC,ECU,ecosc,2743,1,2020-04-20T01:49:16.000Z,2022-01-23T11:59:00.000Z
5479,UCA Coin,UCA,uca-coin,1420,1,2020-04-20T02:54:10.000Z,2022-01-23T11:59:00.000Z
5480,Bali Coin,BALI,bali-coin,8437,1,2020-04-20T03:09:16.000Z,2022-01-23T11:59:00.000Z
5481,BASIC,BASIC,basic,684,1,2020-04-20T03:14:18.000Z,2022-01-23T11:59:00.000Z
5482,Counos X,CCXX,counos-x,209,1,2020-04-20T03:19:11.000Z,2022-01-23T11:59:00.000Z
5486,Jack Token,JACK,jack-token,4464,1,2020-04-21T22:14:03.000Z,2022-01-23T11:59:00.000Z
5487,EarnBet,BET,earnbet,7203,1,2020-04-21T22:14:03.000Z,2022-01-23T11:59:00.000Z
5488,JUST,JST,just,151,1,2020-05-07T14:34:14.000Z,2022-01-23T11:59:00.000Z
5489,Sudan Gold Coin,SGC,sudan-gold-coin,8152,1,2020-04-24T23:29:18.000Z,2022-01-23T11:59:00.000Z
5490,Lux Bio Cell,LBXC,lux-bio-cell,4503,1,2020-05-03T11:09:16.000Z,2022-01-23T11:59:00.000Z
5508,Algory Project,ALG,algory-project,6415,1,2021-02-22T17:20:00.000Z,2022-01-23T11:55:00.000Z
5509,AAX Token,AAB,aax-token,1275,1,2020-04-24T22:49:17.000Z,2022-01-23T11:59:00.000Z
5512,BLOCKIDCOIN,BID,blockidcoin,8326,1,2020-04-27T02:09:19.000Z,2022-01-23T11:59:00.000Z
5513,Crypto Holding Frank Token,CHFT,crypto-holding-frank-token,7125,1,2020-05-11T23:39:09.000Z,2022-01-23T11:59:00.000Z
5514,The Transfer Token,TTT,the-transfer-token,221,1,2020-04-29T03:04:13.000Z,2022-01-23T11:59:00.000Z
5516,LOA Protocol,LOA,loa-protocol,5816,1,2020-04-29T03:19:07.000Z,2022-01-23T11:59:00.000Z
5518,Torex,TOR,torex,7870,1,2020-04-29T18:39:10.000Z,2022-01-23T11:59:00.000Z
5520,Martkist,MARTK,martkist,2647,1,2020-05-18T23:09:07.000Z,2022-01-23T11:59:00.000Z
5521,EzyStayz,EZY,ezystayz,5646,1,2020-04-29T23:39:16.000Z,2022-01-23T11:59:00.000Z
5522,SENSO,SENSO,senso,915,1,2020-05-04T22:04:14.000Z,2022-01-23T11:59:00.000Z
5523,Aragon Court,ANJ,aragon-court,637,1,2020-05-03T13:04:09.000Z,2022-01-23T11:59:00.000Z
5524,TNC Coin,TNC,tnc-coin,615,1,2020-05-03T13:19:10.000Z,2022-01-23T11:59:00.000Z
5529,ASYAGRO,ASY,asyagro,6932,1,2020-05-03T14:29:15.000Z,2022-01-23T11:59:00.000Z
5530,REBIT,KEYT,rebit,8438,1,2020-05-03T14:39:09.000Z,2022-01-23T11:59:00.000Z
5533,SKINCHAIN,SKC,skinchain,8212,1,2020-05-04T05:34:06.000Z,2022-01-23T11:59:00.000Z
5534,Inverse Bitcoin Volatility Token,IBVOL,inverse-bitcoin-volatility-token,7859,1,2020-05-07T21:24:08.000Z,2022-01-23T11:59:00.000Z
5536,AtromG8,AG8,atromg8,1576,1,2020-05-04T22:04:14.000Z,2022-01-23T11:59:00.000Z
5538,Buzzshow,GLDY,buzzshow,8240,1,2020-05-05T03:24:07.000Z,2022-01-23T11:59:00.000Z
5539,VeraOne,VRO,veraone,6076,1,2020-05-05T03:54:13.000Z,2022-01-23T11:59:00.000Z
5541,Xaya,CHI,xaya,849,1,2020-05-05T21:19:15.000Z,2022-01-23T11:59:00.000Z
5542,1x Long Bitcoin Implied Volatility Token,BVOL,1x-long-bitcoin-implied-volatility-token,6416,1,2020-05-05T21:24:15.000Z,2022-01-23T11:59:00.000Z
5544,Aluna.Social,ALN,aluna-social,1812,1,2021-03-14T09:40:00.000Z,2022-01-23T11:55:00.000Z
5545,NFX Coin,NFXC,nfx-coin,2584,1,2020-05-06T01:49:04.000Z,2022-01-23T11:59:00.000Z
5548,Massnet,MASS,massnet,1392,1,2020-05-18T23:14:13.000Z,2022-01-23T11:59:00.000Z
5551,The global index chain,TGIC,the-global-index-chain,8439,1,2020-05-07T23:39:15.000Z,2022-01-23T11:59:00.000Z
5552,Hathor,HTR,hathor,287,1,2020-09-24T03:10:00.000Z,2022-01-23T11:55:00.000Z
5554,Vanywhere,VANY,vanywhere,7763,1,2020-05-08T22:49:11.000Z,2022-01-23T11:59:00.000Z
5556,Resfinex Token,RES,resfinex-token,8440,1,2021-06-02T11:51:05.000Z,2022-01-23T11:56:00.000Z
5560,Idea Chain Coin,ICH,idea-chain-coin,3737,1,2020-05-11T03:34:15.000Z,2022-01-23T11:59:00.000Z
5563,CryptoBharatCoin,CBC,cryptobharatcoin,8287,1,2020-05-12T09:34:15.000Z,2022-01-23T11:59:00.000Z
5564,ARMTOKEN,TARM,armtoken,8441,1,2020-05-12T02:54:08.000Z,2022-01-23T11:59:00.000Z
5566,Keep Network,KEEP,keep-network,249,1,2020-05-13T21:49:09.000Z,2022-01-23T11:59:00.000Z
5567,Celo,CELO,celo,67,1,2020-05-22T02:44:15.000Z,2022-01-23T11:59:00.000Z
5572,HOMIHELP,HOMI,homihelp,1934,1,2020-05-12T02:34:05.000Z,2022-01-23T11:59:00.000Z
5577,Litecoin SV,LSV,litecoin-sv,8442,1,2020-05-13T02:34:16.000Z,2022-01-23T11:59:00.000Z
5578,LEVELG,LEVELG,levelg,6657,1,2020-05-13T02:44:11.000Z,2022-01-23T11:59:00.000Z
5580,IDK,IDK,idk,4109,1,2020-05-26T04:19:06.000Z,2022-01-23T11:59:00.000Z
5583,Hacken Token,HAI,hackenai,589,1,2020-05-13T22:59:11.000Z,2022-01-23T11:59:00.000Z
5587,2key.network,2KEY,2key-network,1910,1,2020-05-14T21:19:14.000Z,2022-01-23T11:59:00.000Z
5589,DXdao,DXD,dxdao,779,1,2020-05-26T20:44:07.000Z,2022-01-23T11:59:00.000Z
5590,GeoDB,GEO,geodb,1896,1,2020-05-15T03:49:10.000Z,2022-01-23T11:59:00.000Z
